女屌丝	女屌丝是和男屌丝类似的一个称呼。通常把又穷又矮又多挫折为特点的苦B女青年叫统称为女屌丝。网络上衡量女屌丝的标准：没买过比基尼，没有亮色指甲油，不会穿成套的内衣裤，从不穿5厘米以上的高跟鞋，超半年没有换过发型……伤不起，原来自己是个女屌丝啊	女屌丝_女屌_屌丝女士	女屌_屌丝女士
多么痛的领悟	多么痛的领悟，出自辛晓琪的歌曲《领悟》，网络形容让人难以接受的真相。瘦子穿什么都百搭，胖子穿什么都百搭，啊，多么痛的领悟！世上最远的距离，不是生与死，而是你喜欢一个女的，而她也喜欢女的，啊，多么痛的领悟。你之所以能看见一个女的女汉子的一面，是因为这个女的根本不喜欢你，啊，多么痛的领悟!	"多么痛的领悟,多么痛的领悟表情,多么痛的领悟笑话"	多么痛的领悟表情_多么痛的领悟笑话
恶心	恶心即重口味，令人感到非常的不适。骂人新技能：我一读书就恶心，今天听君一席话，胜读十年书。一句特别有正能量的话：除非你一早起来就喂自己吃一坨大便，否则就不能保证一整天不会遇到一件更恶心的事。	"恶心,恶心图片,恶心笑话,恶心电影"	恶心图片_恶心笑话_恶心电影
暑假	暑假是学生党最期待的日子。不过熊孩子们暑假这种事要低调啊，别每天在老娘面前得瑟，我只想问：你们暑假快乐么？期末考试考的好不好啊？！你爸妈给你们报了多少补习班啊？！老师给你们布置了多少暑假作业啊？！暑假马上就要结束了哦！	"暑假,什么时候放暑假,暑假笑话"	什么时候放暑假_暑假笑话
别人家的	从小到大，有一种奇特的生物叫做别人家的孩子。别人家的孩子总是争气，别人家的孩子总是那么乖。什么都是别人家的好。别人家的老婆那么贤惠，别人家的校服那么有型，别人家的男友都是那么浪漫，别人家的女友那么漂亮，就连狗狗也是别人家的乖！总之，别人家的都是无法超越的！	"别人家的,别人家的孩子,别人家的男友,别人家的老婆"	别人家的孩子_别人家的男友_别人家的老婆
校服	校服是学校为了规范管理，统一的着装。校服直接影响着一个学校的形象。同样是校服差距太大了，英国校服绅士，泰国校服性感，韩国校服清纯，日本校服可爱，中国校服用料最多……好在青春无敌，简单的校服在漂亮妹子身上也能穿出女神范儿。不要再埋怨校服丑了，其实是你长得丑而已!	"校服,校服女神,校服大赛,奇葩校服"	校服女神_校服大赛_奇葩校服
丧心病狂	丧心病狂指丧失理智，昏乱失常。丧心病狂的抢镜者雷人电视剧的结局总是那么丧心病狂让人猜不到！今天，弟弟拿了小学二年级的题目问我，我扫了一眼：“帮我去倒杯水。”然后飞快的百度一下，现在数学题目实在太丧心病狂了。	丧心病狂_丧失	丧失
给跪了	给跪了多用来表示佩服，膜拜，囧的意思。看到不作死就不会死的牛人，当时我就给跪了！表妹上大二了，趁暑假带她去商场买几件漂亮衣服，经过麻辣烫店门口她说什么也不走了，她跟我说哥，要不你把买衣服的钱省给我买吃的吧，只要有吃的，我裸奔也行啊尼玛，我当时就给这货给跪了……	"给跪了,当时给跪了"	当时给跪了
气球	气球在小孩子眼中是玩具。在情侣眼中是浪漫的象征。在神人眼中则是创意、搞笑的源泉。上小学的时候，姐姐经常用灌了水的气球丢我，一到夏天，我全身老是水淋淋的，一回家就被母亲呵斥。后来我实在忍不下去了，便偷偷把每个气球上都扎了眼儿终于逃脱了每日水灾。第二年的夏天，我妹妹诞生了。	"气球,热气球,搞笑气球,气球笑话"	热气球_搞笑气球_气球笑话
男神	网络中女孩把可望而不可及的男人统称为男神。每个年代都有不同的男神。每个女孩心中都有不同的男神标准。男神的一颦一笑都能让他们激动不已。最梦想就是和男神的亲密接触，醒醒吧，这是不可能的，除非你变成女神！男神如何养成？一句话说不清，但是胖绝对能毁掉一个男神！	"男神,男神老师,男神明星"	男神老师_男神明星
毕业照	毕业照也叫毕业合影是对青春岁月的一种纪念。每年到了毕业季，各种炫酷有才的毕业照就涌现出来。现在学生的毕业照都逆天了，复古民族风，创意错位，各种雷人恶搞毕业照层出不穷。毕业照不疯狂怎么行？！穿衣服拍毕业照太非主流了，地球已经无法阻止疯狂的毕业照了！	"毕业照,毕业照创意,最牛毕业照,恶搞毕业照"	毕业照创意_最牛毕业照_恶搞毕业照
车牌	车牌号是标识车辆身份的号牌，车牌号对车的意义就像身份证号对人一样。霸气的车牌总能吸引眼球。今天看见一保安在叫一辆车停好，那车车牌尾数是888，刚好开车是女的。保安在那喊：三八、三八，把车停到这边。那女的探个头看看看，保安接着说，就是说你三八，把这停到这边！都是车牌惹的祸啊！	"车牌,车牌号,逆天车牌"	车牌号_逆天车牌
秒杀	秒杀一词源自网络游戏愿意是一招制敌。网络中秒杀指在一秒让你非常动心的事情。网购中常用秒杀作为促销方式。我看我男友的前任给他留的各种QQ印象都是“猪猪猪猪猪...”“傻瓜”“讨厌”那些能腻出shi来的词。老子果断写上“活好又便宜，好评”秒杀她们十条街！	"秒杀,瞬间秒杀,淘宝秒杀"	瞬间秒杀_淘宝秒杀
低调	"低调表示一种谦虚谨慎的态度，不张扬。闪电总是击打最高处的物体,所以,做人要低调些。高端大气上档次，低调奢华有内涵。夏天到了，妹子们穿的那么不低调让屌丝男情何以堪。土豪们，你们就不能低调点么？随便就露出个茶叶蛋是在炫富吗？"	"低调,低调的奢华,低调奢华有内涵"	低调的奢华_低调奢华有内涵
来自星星的你	热播剧《来自星星的你》掀起收视狂潮后，迅速成为网友恶搞的热点。保守闷骚的男主角搭配精灵古怪的女一号，演绎出虐心而又幽默的情感喜剧：《来自星星的你》。网友们从恶搞都教授到各种版本的爆笑P图，再到《来自星星的你》全民大找茬，“玩星星”的热潮在笑话博览达到了顶峰。	来自星星的你韩剧	
学渣	学渣，也叫学灰，网络热词。指那些平时不努力学习，期末时才开始突击、临时抱佛脚的学生群体。一个学渣强迫自己学习时有多痛苦你造吗？每一个学渣都无法逃脱的悲惨命运就是挂科。空有学霸心奈何学渣命。考试什么的对于学渣来说就是重在参与。学渣逆袭？可惜啊，多数都是以失败告终了。	"学渣,学灰"	学灰
学长	长得帅的才能叫做学长其他的都只能称为“高三的”“大四的”……图书馆的自习室里，一对学弟和学妹卿卿我我，情到浓时男生邀女生出去走走。女生羞涩地说：“我喜欢这里的书香，不想出去。”听到这里，我默默地把穿了一天的运动鞋脱了。加油吧，学弟！学长只能帮到这了!	学长，学长只能帮你到这了，学长笑话	学长只能帮你到这了_学长笑话
点赞	“点赞”为一网络语言。来源于各大网络社区的“赞”功能。表示赞同、喜欢。有些人疯狂到看到什么消息都点赞，俨然已经成为了点赞狂魔。点赞狂魔们甚至是已发展成一个疯狂神秘组织——点赞党。据说微信专职“点赞党”月收入三四万元，这是真的么？	"点赞,点赞党,点赞狂魔,点赞联盟"	点赞党_点赞狂魔_点赞联盟
围观	围观通俗的说法就是看热闹。有些人就爱围观。不管什么事，总能看到一群不明真相的围观群众。一个人在繁华的大街上被汽车撞倒了，马上就有一群人路过围观。那个人神情恍惚地坐起来说：“我这是在哪里呀？”一个街头摊贩说:“先生，本地地图，5块钱一张	"围观,围观群众,路过围观"	围观群众_路过围观
给力	给力，中国北方的土话，表示给劲、带劲的意思。夏天，烧烤什么的最给力了。难怪生意好，店名太给力了。超市大妈绝对是给力一族。你知道吗？近视就像是网速不给力，当你不戴眼镜时，看到的画面就是流畅。当你戴上眼镜时，尼玛就变成超清了！	"给力,给力笑话"	给力笑话
火锅	火锅是一道中国人爱吃的美食，火锅分好多种，四川火锅、上海火锅、北京火锅…前天和几个哥们去吃火锅！点了个鸭火锅！不久隔壁来几个MM，点了个鸡火锅！一会她们鸡锅上来！二货哥们问服务员：我们先点的没上，人家后来的菜怎么先上了。二B服务员回了一句：你们是鸭，她们是鸡！顿时屋里一片安静！	"火锅,吃火锅,火锅笑话"	吃火锅_火锅笑话
垃圾桶	小时候爸爸妈妈都会骗孩子是从垃圾桶里面捡来的。有职业在垃圾桶捡东西的人称作拾荒人。今天出去取快递，在回学校的路上拆开包装准备丢进垃圾桶。当我靠近垃圾桶时，一个踩三轮的大爷正弯下腰捡垃圾桶旁边的纸箱。见我靠近，他抬起头对我说了一句可能会影响我终生的话：“你捡还是我捡。”	"垃圾桶,搞笑垃圾桶,垃圾桶笑话"	搞笑垃圾桶_垃圾桶笑话
失恋	喜欢一个人是什么感觉？觉得她身上有WiFi；失恋是什么感觉？本来能自动连上的WiFi突然连不上了；有一天，同桌没来，我问同学他怎么了，同学告诉我他失恋了。我正纳闷失恋怎么就可以不来了呢。第二天，我明白了。同桌来了，右手打着石膏——右手骨折。尼玛，这也算失恋么？	"失恋,失恋笑话"	失恋笑话
丈母娘	丈母娘是对岳母的俗称，指的是妻子的母亲。第一次见丈母娘是每个女婿最头疼的事。“听说你昨天去未来丈母娘家了?”“是的。简直就像受了满清三大酷刑一样。”“呵呵!哪三大酷刑?”“老丈人的眼神，丈母娘的唠叨。”“还有呢?”“女朋友的拿手菜!”	"丈母娘,丈母娘笑话"	丈母娘笑话
注定孤独一生	注定孤独一生简称为“注孤生”，是网络流行词语，形容注定独自一人生活。一女生害羞的说:亲爱的，我不想当处女了！男回到:你有病啊，我还不想当双鱼呢！天雷滚滚啊，尼玛，活该你特么单身没女友，屌丝注定孤独一生！	"注定孤独一生,注定孤独一生图片,注定孤独一生段子,注定孤独一生图片"	注定孤独一生图片_注定孤独一生段子_注定孤独一生图片
歌词	歌词是一首歌的灵魂，有时虽然忘记了歌名，那些经典的歌词仍会在脑海挥之不去。那些年，我们常常听错的歌词：夏天夏天悄悄过去，留下小咪咪？对于李代沫吸毒被抓，有网友改编《我的歌声里》的歌词，没有一点点防备，也没有一丝顾虑。你就这样出现在我的房间里，带给我警袭，还剩3克没来得及吸。	歌词，奇葩歌词，经典歌词，搞笑歌词	奇葩歌词_经典歌词_搞笑歌词
丝袜	"丝袜自诞生以来就成了妹子们扮靓的利器。丝袜的神奇之处在于，它可以瞬间塑造美腿。丝袜能穿出各种不同的风情。丝袜是性感的代名词,同时也吸引着色狼。现在公交车上的变态可真是多，昨天我就发现了一个穿着高跟鞋和丝袜的男人，TMD老子摸了半天才发现。"	"丝袜,搞笑丝袜,丝袜笑话"	搞笑丝袜_丝袜笑话
请假	某天问好友：“在医院上班感觉怎么样？”“其他方面还好，就是请病假太难了!”对于请假这件事，有些人表示毫不费力。“我有病，得治”“奶奶去世了，要回家去陪葬”这么奇葩的请假理由，简直不能不准啊！	"请假,请假条,请假理由,请假笑话"	请假条_请假理由_请假笑话
求婚	求婚最讲究的就是创意。多少男青年为求婚这件事伤透了脑筋。朋友和他女朋友是异地恋，在5.20那天他想向她求婚，于是想了个绝妙的点子。那天在火车站送走了女朋友后，他立马坐飞机到了她城市，拿着花在火车站等着她。随着火车进站，他却看到他女友挽着一个男的亲热的下了火车……这是我见过的最悲剧的求婚结局。	"求婚,求婚创意,求婚笑话"	求婚创意_求婚笑话
白富美	白富美，网络语言，指的是有钱、长得漂亮的女子。也指白痴，富态，臭美，具有讽刺意义。女屌丝对白富美充满着羡慕嫉妒恨。每一个白富美的身边都有众多渴望逆袭的屌丝。而屌丝往往会被白富美无情的鄙视。白富美可不是你想追就能追的到的，正常情况下，他们只爱高帅富。多么痛的领悟！	白富美	白富美妹子
腹黑	腹黑，来源于日本ACG界，通常用来指表面和善温和，内心奸恶而有心计的人。如果说小动物腹黑，意思是他们好萌啊。喵星人绝对是腹黑界的佼佼者。有个腹黑的同学伤不起，分分钟让你窘态毕露。和腹黑的朋友拍照，只有被抢镜的分了。遇到腹黑的父母，你只能感叹：我到底是不是亲生的？！	"腹黑,腹黑星座,腹黑朋友"	腹黑星座_腹黑朋友
心酸	心酸是内心悲痛、酸楚。屌丝的心酸高富帅是不会懂的。北漂的心酸说多了都是泪。昨晚，外甥兴奋地跑过来说:“舅舅，我当大官了，今天班上选班干部，我被选中当班长！”我突然感到一阵心酸:舅这辈子当过最大的官就是QQ群管理员……	"心酸,好心酸,心酸笑话"	好心酸_心酸笑话
愚人节	每年的四月一日，是西方的民间传统节日—愚人节，也称万愚节。愚人节这天人们以多种方式开周围的人的玩笑，愚人节的整人方法可使层出不穷，简直损到没朋友。如果愚人节这天女神突然像你表白，可不要当真哦。被整蛊的童鞋也不要生气，因为这天是愚人节嘛，愚人节这天拼的就是演技！	"愚人节,万愚节,愚人节整人"	万愚节_愚人节整人
国足	国足是对中国足球的简称。下午接修一台笔记本，键盘、主板一溜水儿的全砸烂了...汗哒哒的问机主那小伙儿:咋?哥们儿，和媳妇吵架了？小伙儿脸瞬间青了:没!昨晚上看国足了!几亿人找不到11个会踢足球的，对国足已经绝望了，有人说国足10年之内赶上世界一流的唯一方法——高考加一门足球。	"国足,中国国足,国足笑话"	中国国足_国足笑话
毁童年	童年是纯洁美好的，童年的影视动画片都印在我们深深的脑海里。可是有邪恶的人偏偏喜欢毁童年，毁童年都是重口味，分分钟让你崩溃！七个坦胸露乳的少年欺负一个穿着暴露的少妇，这居然葫芦娃，太尼玛毁童年了，毁童年，毁三观笑话博览很专业！	毁童年	
前任	前任是网友对前男友、前女友的的称呼。千万别和现任谈论前任，怎样都是死路一条，你懂的!我的前任是个极品，之前和前任在一起的时候，她和我说她癌症晚期了然后把我甩了，我当时哭的一塌糊涂。尼玛，结果前几天在街上看见她。七年了，还没死啊！极品前任伤不起啊！	"前任,我的前任是极品,极品前任"	我的前任是极品_极品前任
伪娘	伪娘指那些让他人被误认为是女性的男性。这世界太疯狂，极品美女居然是伪娘你相信么？伪娘们有着让女人嫉妒的容貌，一个个堪称妖孽。伪娘真是女人的天敌。网络世界更是伪娘当道，雌雄难辨，“这么可爱，一定是男孩子！”一句话毁三观，以后找女友可要小心谨慎哦，遇到伪娘可就伤不起了！	"伪娘,伪娘图片"	伪娘图片_最美伪娘_伪娘化妆
这不科学	这不科学，网络词语，经常用在一句话结尾，意为这样不合理，不符合道理。面对着平衡帝的杰作，我等凡人不得不感叹一句，尼玛，这不科学啊！网络美女个个都是锥子脸却有着雄伟的胸部，这不科学啊！萝卜、土豆都长成人形了，这不科学啊！笑话博览的内涵笑话我居然秒懂了，这不科学啊！	"这不科学啊,这完全不科学,这尼玛不科学"	这不科学啊_这完全不科学_这尼玛不科学
麻花扯个淡	笑话博览扯个淡，越扯事越乱。笑话博览小编吐血制作，和笑话博览们一起扯扯最热的话题，吐槽神马的都不在话下。图片很多，段子很多，搞笑的事情更多，让你一次笑出八块腹肌。抽个空评论下，还有机会跟大额麻币来个亲密接触。每天给自己放个假乐一下，那便是极好的！没事，就来跟笑话博览扯个淡呗！	"麻花扯个淡,扯淡,扯蛋,日刊"	日刊
茶叶蛋	台湾一档电视节目中，观众称“大陆吃不起茶叶蛋”，引起了茶叶蛋爆红网络，网友们纷纷晒出自己吃茶叶蛋的炫富照，茶叶蛋成为炫富新武器，屌丝求婚女神必备食物，爱她就送她一枚茶叶蛋戒指吧，女神表示宁愿坐在茶叶蛋摊哭，也不愿意坐在宝马车上笑，没有茶叶蛋的人生是不完整的，今天你吃茶叶蛋了么？	茶叶蛋，大陆吃不起茶叶蛋，茶叶蛋炫富	大陆吃不起茶叶蛋_茶叶蛋炫富
春晚	春晚即春节联欢晚会。每年春晚都备受瞩目，因为—又能吐槽了！就说最近的马年春晚，蔡明大妈上一年还在跳舞，今年春晚就坐轮椅了！这证明跳广场舞是没有好下场的。还有第一次上春晚就穿帮的魔术师，不就是变出了一根棍子么，我也能！现在看春晚就为了第二天和小伙伴吐槽的时候有共同语言啊有木有！	"春晚,春晚穿帮,春晚吐槽,春晚表情帝"	春晚穿帮_春晚吐槽_春晚表情帝
招聘	招聘是每个公司吸收新员工的最佳途径。毕业生去应聘，招聘人员问:“你在学校都考过什么证吗？比如英语四级，计算机二级什么的。”学生:“考过啊，我有很多证。”招聘人员很感兴趣，就问:“都有哪些证？”学生:“都是准考证。”	"招聘,招聘广告,招聘启示,最牛招聘"	招聘广告_招聘启示_最牛招聘
装逼	"装逼，网络词语，形容装腔作势，招人讨厌的意思。装逼遭雷劈，巴掌脸的妹子拿着iphone自拍然后抱怨自己脸太大了，瘦得不到一百斤的妹子惊呼自己快要胖死了,追的人可以组一个足球队的女神问我们她会不会嫁不出去…我只想说人生已经如此的艰难，再装逼我就劈死你。"	"装逼,装逼手册,装逼遭雷劈"	装逼手册_装逼遭雷劈
炫富	这是一个炫富的时代，土豪最热衷的就是炫富，神马名牌名车各种奢侈生活都要炫一下。更有丧心病狂的炫富者用人民币来点烟！这种炫富太没档次了！鄙视！神马才是炫富的最高境界？开上海牌照的车在北京的房子里吃切糕和茶叶蛋，深藏功与名！	"炫富,土豪炫富,炫富女"	土豪炫富_炫富女
腐女	腐女原指喜欢BL（boylove)男同性恋的女子。网络中腐女指无药可救的深度超女。每个腐女都向往着下辈子成为男人。腐女的世界正常人真的不懂。妇女和腐女的区别就是妇女喜欢聊男女，腐女喜欢聊男男。妇女的脑子里都是各种鞋包化妆品，腐女脑子里全是男男基情片段。腐女伤不起啊！	"腐女,腐女是什么意思,宅男腐女"	腐女是什么意思_宅男腐女
球迷	球迷，指球类运动的狂热爱好者。热情的球迷伤不起，球迷的疯狂程度不是我们可以想到的。女球迷总是赛场的一道风景。孩子：我发现老爸是个铁杆球迷！妈妈：你怎么发现的？孩子：通过他在我成绩单上的签字。零蛋下写着好球。	球迷，女球迷，伪球迷，球迷笑话	女球迷_伪球迷_球迷笑话
学姐	学姐是对高年级女生的一种称呼，和学长、学弟的叫法相似。学姐们的魅力是学妹们无法超越的。对面是大三女寝，晚上往对面一看全是些坦胸露乳的学姐，穿着裤衩在寝室活动。有伤风化！不知廉耻！我拿着室友的望远镜咬牙切齿地看了一晚上，内心久久不能平静。	"学姐,学长学弟,学姐笑话"	学长学弟_学姐笑话
呆萌	"呆萌，原为ACG界用语用以喻指那些纯情可爱萝莉或正太。网络中呆萌一词也常常用在萌宠身上。呆萌无辜的眼神谁都无法抵抗。总想找一个衣服上总会粘着牙膏印的女孩子来做女朋友,这样的姑娘迷糊，可爱，天真，呆萌，大大咧咧，不耍心机。最重要的是，她一定胸很大！"	呆萌，呆萌笑话	呆萌笑话
错觉	错觉是一种眼睛欺骗了心的现象。视觉错觉总是让人产生邪恶。人生三大错觉:手机震动、我能反杀、她喜欢我。学生的错觉：假期作业几天就搞定。微博控的错觉：拉完屎就闭关修炼不刷了！烟鬼的错觉，抽完这根就戒烟！屌丝的错觉：再见，苍老师。一切都是错觉啊！	"错觉,视觉错觉,错觉图片,人生三大错觉"	视觉错觉_错觉图片_人生三大错觉
膜拜	膜拜是古代的一种祭拜礼。网络多用“顶礼膜拜”形容对某人崇拜得五体投地。读初中时，上课睡觉，老师罚我做清洁，我拒绝了，同学投来膜拜的眼光。老师说:“请家长!次日，我请来我奶奶，奶奶:“啥?我花钱是让我孙子学习来了，不是扫地来的，让不让人读书了还!”当时，同学们就膜拜了！	"膜拜,顶礼膜拜,膜拜笑话"	顶礼膜拜_膜拜笑话
宗教	一句话告诉你，宗教有多幽默！佛陀曰：笑由缘生，恶随分灭。一切幽默法，尽是因笑话博览和，花起时起，花尽还无，不外如是！基督教强调：笑点高了，神的国度就近了！你们当悔改，多看笑话啊！当你们看笑话的时候，宗教总是见证着你们。	"宗教,教派,信仰,神明"	教派_信仰_神明
短笑话	短笑话又叫小笑话。笑话博览收录最经典最爆笑的短笑话。笑话不在长，一句话、两句话就能让你乐翻天。短笑话才是笑话的精髓所在。最短的短笑话能有多短？你一定想象不到。短笑话一则：刚才发誓再淘宝乱买东西就剁手……于是现在在淘宝上看假肢。更多笑抽筋的短笑话尽在笑话博览。	"短笑话,小笑话,黄色小笑话,短笑话大全"	小笑话_幽默短笑话_经典短笑话大全
朋友圈	朋友圈里奇葩多，朋友圈里的几种类型你最受不了哪种？约炮型、自恋型、怨妇型、文摘型、晒饭型？朋友圈可以总结为一副对联：自拍发吃新妈晒娃秀方向盘，养生鸡汤菩萨生辰给我点赞横批：香港代购如果有一天我屏蔽了你的朋友圈，不要问我为什么，只因为我买不起你卖的东西。	"朋友圈,朋友圈奇葩,朋友圈代购,朋友圈类型"	朋友圈奇葩_朋友圈代购_朋友圈类型
蔬菜	蔬菜是日常饮食必不可少的食物。小时候不爱吃蔬菜，都是被家里人逼着吃蔬菜。上英语课我睡觉了老师突然把我叫醒回答问题。老师：“番茄是蔬菜还是水果？”我：“水果....”这时我看见老师脸色不对，马上改口说：“是蔬菜”老师无奈的说我是叫你把这句子翻译成英语……	"蔬菜,搞笑蔬菜,蔬菜笑话"	搞笑蔬菜_蔬菜笑话
神作	神作这个词源于游戏界。网络中指特别的、神奇的杰作。PS大神逆天的神作让人不得不膜拜啊！不开挂不舒服的阿三也是神作不断。简直狂拽炫酷吊炸天。每次逛超市，都能惊喜的发现，超市大妈又出神作了！	"神作,动漫神作"	动漫神作
学妹	学妹是对同一个学校，低年级女生的一种称呼。大学新生入学，学长拿着表格让学弟学妹们填写：“只要填写一下个人资料就可以了！”大家们都纷纷上去填了，这时一位学妹A说：哎呀，怎么办啊？这里注明要写移动电话，我的是联通的，不写了！学妹B说：哎呀我是电信的，不写了。	"学妹,学弟学妹,学妹笑话"	学弟学妹_学妹笑话
泪奔	泪奔本意是流着泪奔跑。网络中泪奔代表了各种各样的心情。受了委屈可以“泪奔”，高兴的时候也可以“泪奔”，甚至焦急的时候，还可以泪奔。在家发现老婆的一瓶过期的爽肤水。就想教教老婆如何废物利用。百度一下，一个答案蹦入眼帘“给老公用”……顿时泪奔	泪奔_泪奔表情_泪奔图片_泪奔笑话	泪奔表情_泪奔图片_泪奔笑话
淫才	淫才，网络语言，是人才的意思。一妹子说说：据说，对我们女人不好的男人，下辈子都会做卫生巾。我想着妹子就够淫才的了，没想到二楼哥们回复：据说对我们男人不好的女人，下辈子都会做避孕套。自古二楼淫才多！我打破脑袋也想不出啊！	"淫才,淫才是什么意思,二楼淫才多"	淫才是什么意思_二楼淫才多
纯爷们	纯爷们，东北话，就是真汉子，特别男人的意思。因09年央视小品《不差钱》“纯爷们”一词流行起来。纯爷们就是霸气的代名词，纯爷们都是大口吃肉，大碗喝酒的，在纯爷们的字典里是没有“胆小”这个词的。纯爷们堆的雪人也是响当当的一条汉子！纯爷们最不能忍受的事情就是搞基！	纯爷们	
讽刺	讽刺指用比喻、夸张等手法对人或事进行揭露、批评或嘲笑。总有一些不遵守规则的人，于是公共场所出现了很多有才的讽刺标语。有的人话中带刺，开个玩笑就顺便把对方给讽刺了，不带脏字又能让人开心一笑才是讽刺的最高境界。“鲜花插在牛粪上”是常用的拒绝讽刺的经典语句。	讽刺	
苍蝇	夏天苍蝇蚊子什么的最讨厌了，一哥们儿躺沙发上睡觉，发现一只苍蝇落到了JJ的部位，想也没想就用手用力打了下去，然后，没然后了……大学的时候，辅导员开班会，对大家说，你们男生不要总沉迷网络，有那上网的时间都把被罩洗洗，脏得都能把苍蝇滑倒了……	"苍蝇,苍蝇怕什么,苍蝇笑话"	苍蝇怕什么_苍蝇笑话
浮云	浮云，比喻看得到却得不到的东西，网络流行语，神马都是浮云。对于牛人来说，生命什么的都是浮云。在彪悍的妹子面前，什么NB都是浮云。锥子脸什么的都是浮云，圆脸才是王道。抠着鼻孔看浮云，这才是人生。在淡定帝面前，一切都是浮云。	"浮云,神马都是浮云,一切都是浮云"	神马都是浮云_一切都是浮云
ATM	ATM又称自动取款机。你知道ATM取钱的正确姿势么？人生最苦恼就是ATM前排大队了，如果把ATM搬回家就好了。今儿排队去ATM机取钱，忍不住在里面放了一个屁，味儿巨怪无比，出来的时候隐约听见后面那哥们进去后传来一句:“我操，ATM机烧了？”	"ATM,atm,atm机,ATM笑话"	atm_atm机_ATM笑话
笑尿	笑尿了，网络上夸张的说法，意为太好笑了。几个男同事坐在一起聊天，我拿着手机念新闻，医学院最新研究结果，爱打飞机的人手心是黑的，一同事很自然的就看了手心，还说没有啊！当时我就笑尿了，十秒后所有同事笑尿了！	"笑尿,笑尿了,笑尿笑话"	笑尿了_笑尿笑话
小清新	小清新指一种唯美、清爽、自然的风格，如今小清新覆盖了音乐、摄影、文学多领域。小清新们也在网络中广泛活跃着，多以女生为主。小清新是小资的一种升华。如今网络流行一句话毁掉小清新。表面小清新实际很内涵。秒懂的不禁感叹，已经回不去当初的小清新了。	"小清新,唯美小清新,小清新美女"	唯美小清新_小清新美女_一句话毁小清新
人品	人品，网络词语。代表一个人的运气。今天我和一女同学玩LOL的时候，问她，你人品好吗？她说“在娘胎的时候没有被辐射，刚出生的时候没有被医生拐卖，小时候没喝过三鹿，上学时没遇到变态的校长，现在玩游戏没碰到过小学生，你觉得我人品怎样！”我了个去，你这是人品大爆发啊！	"人品,人品爆发,攒人品"	人品爆发_攒人品
茄子	茄子是常见的蔬菜。拍照的时候总是喊一声“茄子”。笑话看错了，茄子也邪恶了。昨天晚上趁女友睡着了，我突然想玩点刺激的。就去厨房用保鲜膜包了个最大的茄子去弄女友那。一会儿后女友兴奋地大叫：张东！再用力点。可是他么的我根本不叫张东……	"茄子,茄子邪恶,茄子笑话"	茄子邪恶_茄子笑话
厨师	厨师是以烹饪为职业的人。厨师是美味食物的创造者，不过有的厨师也善于制造黑暗料理。饭店，中午一顾客来吃面，吆喝老板：“一碗牛肉面，稀一点，不要汤！”老板说“好的。”，然后就去厨房了。不一会，一厨师拎着把菜刀出来了：“孙子，来来来，你教我怎么做？”	"厨师,大厨,厨师笑话"	大厨_厨师笑话
整容	整容是透过外科手术改善外貌的方法。我们认为整容很遥远，在日本和韩国，整容却是一件很平常的事。韩国是世界公认的整容业发达的国家。某些女明星一段时间不见，突然就变漂亮了。让人不得不怀疑她去整容了。整容有风险，整容就像一场赌博，看着明星们惨不忍睹的整容前后对比照，整容需谨慎啊！	"整容,韩国整容,整容失败,整容前后对比"	韩国整容_整容失败_整容前后对比
躺枪	躺枪即躺着中枪。就是自己什么也没做，被别人攻击了。屌丝总是莫名的躺枪，好悲催。手机短信没密码也没屏锁的，一看就是没人要连暧昧对象都没有。单身狗表示躺枪。网友问：为什么五官还算端正组合在一起却特别丑？神回复：你吃过五仁月饼么？五仁月饼躺枪！	"躺枪,躺着中枪,躺枪笑话"	躺着中枪_躺枪笑话
妈蛋	妈蛋，网络词语，粗口类似于“妈的”。因为和老婆吵架，我在门外已经坐了3个小时了。妈蛋，我终于忍不住踹门进去把她暴打了一顿！吵架就吵架！妈蛋！你改什么WiFi密码？	"妈蛋,妈蛋出处,妈蛋什么意思"	妈蛋出处_妈蛋什么意思
矫情	"矫情,取自北京土话，有“装假”,“装蒜”的意思。《甄嬛传》里华妃娘娘的一句“贱人就是矫情”在网络大热。遇到矫情的女朋友真是伤不起。女孩委屈地说：“请不要假装对我好，我很傻，会当...”“凌绝顶！一览众山小！”男孩突然气势磅礴地接道。以后看见女孩这么矫情就这么接了！"	"矫情,矫情是什么意思,贱人就是矫情"	矫情是什么意思_贱人就是矫情
裁判	逗比的裁判伤不起。女子七项全能又出裁判问题：德国一名女选手获得银牌，结果在终点被告知取消成绩，原因是她跑错跑道了。德国电视台全体动员，把全程的录像来回放了几遍，找不到任何证据。15分钟以后，裁判终于发现犯规的是隔壁跑道的那一位。	"裁判,搞笑裁判,裁判笑话"	搞笑裁判_裁判笑话
私房钱	私房钱指夫妻双方中某一方私藏下来的钱，以备不时之需。私房钱藏在哪？是困扰每个已婚男士的难题。手机、香烟、皮带、拖鞋都是藏私房钱的好地方。我同学他爸爸喜欢把钱藏在衣柜里，这么简陋的地方早晚要被发现，果然，有一天他在藏私房钱的时候，被藏在衣柜里的王叔叔逮个正着....	"私房钱,藏私房钱,男人藏私房钱,私房钱笑话"	藏私房钱_男人藏私房钱_私房钱笑话
